cod_item,cod_item_pai,nome,situacao,maior_cod_item_pai
13861,13831,SUPRESSAO/REDUCAO DE HORAS EXTRAS HABITUAIS - INDENIZACAO,A,864
13862,13831,TAREFA,A,864
13863,13831,AUXILIO/TIQUETE ALIMENTACAO,A,864
13864,13831,VALE TRANSPORTE,A,864
13865,13832,ASSIDUIDADE,A,864
13866,13832,DEDICACAO INTEGRAL,A,864
13867,13832,EMERGENCIA,A,864
13868,13832,FALTAS,A,864
13869,13832,OUTROS ABONOS,A,864
13870,13832,PERMANENCIA,A,864
13871,13833,ADICIONAL DE ANTIGUIDADE,A,864
13872,13833,ADICIONAL DE CARATER PESSOAL,A,864
13873,13833,ADICIONAL DE CONFINAMENTO,A,864
13874,13833,ADICIONAL DE DEDICACAO INTEGRAL,A,864
13875,13833,ADICIONAL DE INSALUBRIDADE,A,864
13876,13833,ADICIONAL DE PENOSIDADE,A,864
13877,13833,ADICIONAL DE PERICULOSIDADE,A,864
13878,13833,ADICIONAL DE PRODUTIVIDADE,A,864
13879,13833,ADICIONAL DE RISCO,A,864
13880,13833,ADICIONAL DE TRANSFERENCIA,A,864
13881,13833,OUTROS ADICIONAIS,A,864
13882,13875,BASE DE CALCULO,A,864
13883,13875,LIXO URBANO,A,864
13884,13875,OLEOS MINERAIS,A,864
13885,13875,OUTROS AGENTES INSALUBRES,A,864
13886,13875,RAIOS SOLARES,A,864
13887,13877,ARMAZENAMENTO DE LIQUIDO INFLAMAVEL,A,864
13888,13877,BASE DE CALCULO,A,864
13889,13877,CUMULACAO COM ADICIONAL DE INSALUBRIDADE,A,864
13890,13877,ELETRICITARIO,A,864
13891,13877,HORA EXTRA - INTEGRACAO,A,864
13892,13877,PERCENTUAL INFERIOR AO LEGAL - NORMA COLETIVA,A,864
13893,13877,RADIACAO IONIZANTE OU SUBSTANCIA RADIOATIVA,A,864
13894,13877,TEMPO DE EXPOSICAO,A,864
13895,13844,DESCONTO ASSISTENCIAL,A,864
13896,13844,DESCONTO POR DANO - NORMA COLETIVA,A,864
13897,13844,DESCONTO SINDICAL,A,864
13898,13844,FRENTISTA - DEVOLUCAO DE CHEQUE,A,864
13899,13844,OUTROS DESCONTOS SALARIAIS,A,864
13900,13844,PREVI E CASSI/BB,A,864
13901,13844,SEGURO DE VIDA,A,864
13902,13845,INTEGRACAO AO SALARIO,A,864
13903,13846,NATUREZA JURIDICA DA PARCELA - REPERCUSSAO,A,864
13904,13847,GRATIFICACAO AJUSTADA,A,864
13905,13847,GRATIFICACAO ANUAL,A,864
13906,13847,GRATIFICACAO DE APOSENTADORIA,A,864
13907,13847,GRATIFICACAO DE CAIXA,A,864
13908,13847,GRATIFICACAO DE FARMACIA,A,864
13909,13847,GRATIFICACAO DE FERIAS,A,864
13910,13847,GRATIFICACAO DE FUNCAO,A,864
13911,13847,GRATIFICACAO POR TEMPO DE SERVICO,A,864
13912,13847,GRATIFICACAO SEMESTRAL,A,864
13913,13847,INCORPORACAO,A,864
13914,13847,OUTRAS GRATIFICACOES,A,864
13915,13854,PRODUCAO,A,864
13916,13856,DESPESA COM CHAPA,A,864
13917,13856,DESPESA COM DESLOCAMENTO,A,864
13918,13856,FERRAMENTAS PROPRIAS,A,864
13919,13856,UNIFORME,A,864
13920,13858,AUMENTO COMPENSATORIO ESPECIAL,A,864
13921,13858,DIFERENCA DE CAIXA,A,864
13922,13858,DIFERENCAS POR DESVIO DE FUNCAO,A,864
13923,13858,FUNCAO DE CONFIANCA - INCORPORACAO,A,864
13924,13858,INTEGRACAO EM VERBAS RESCISORIAS,A,864
13925,13858,LICENCA PREMIO,A,864
13926,13858,MINIMO,A,864
13927,13858,PERIODO DE AFASTAMENTO - REINTEGRACAO,A,864
13928,13858,PISO SALARIAL DA CATEGORIA/SALARIO MINIMO PROFISSIONAL,A,864
13929,13858,PLANO DE CARGOS E SALARIOS,A,864
13930,13858,PROMOCAO,A,864
13931,13858,REAJUSTE SALARIAL,A,864
13932,13858,SALARIO BASE - OBEDIENCIA AO SALARIO MINIMO,A,864
13933,13858,SALARIO COMPLESSIVO,A,864
13934,13858,SALARIO FAMILIA,A,864
13935,13858,SALARIO IN NATURA,A,864
13936,13858,SALARIO MATERNIDADE,A,864
13937,13858,SALARIO PATERNIDADE,A,864
13938,13858,SALARIO POR ACUMULO DE CARGO/FUNCAO,A,864
13939,13858,SALARIO POR EQUIPARACAO/ISONOMIA,A,864
13940,13858,SALARIO POR FORA - INTEGRACAO,A,864
13941,13858,SALARIO POR SAFRA,A,864
13942,13858,SALARIO SUBSTITUICAO,A,864
13943,13858,SALARIO SUPLEMENTAR,A,864
13944,13858,SALARIO VENCIDO/RETIDO,A,864
13945,13858,TETO SALARIAL - LIMITACAO,A,864
13946,13939,QUADRO DE CARREIRA,A,864
13947,13939,MULTA PELA ILICITUDE DA DISCRIMINACAO SALARIAL,A,864
13948,864,RESCISAO DO CONTRATO DE TRABALHO,I,864
13949,12936,RESCISAO DO CONTRATO DE TRABALHO,A,864
13950,13949,ACORDO ENTRE AS PARTES,A,864
13951,13949,COMUNICACAO DE DISPENSA AOS ORGAOS COMPETENTES - AUSENCIA,A,864
13952,13949,APOSENTADORIA,A,864
13953,13949,CULPA RECIPROCA,A,864
13954,13949,DESPEDIDA/DISPENSA IMOTIVADA,A,864
13955,13949,DISPENSAS PLURIMAS,A,864
13956,13949,EXTINCAO DO ESTABELECIMENTO/EMPRESA,A,864
13957,13949,EXTINCAO NORMAL DO CONTRATO A TERMO,A,864
13958,13949,FORCA MAIOR/FACTUM PRINCIPIS,A,864
13959,13949,FRAUDE,A,864
13960,13949,INDENIZACAO POR TEMPO DE SERVICO,A,864
13961,13949,INDENIZACAO POR RESCISAO ANTECIPADA DO CONTRATO A TERMO,A,864
13962,13949,JUSTA CAUSA/FALTA GRAVE,A,864
13963,13949,MORTE,A,864
13964,13949,PLANO DE DEMISSAO VOLUNTARIA/INCENTIVADA,A,864
13965,13949,PEDIDO DE DEMISSAO,A,864
13966,13949,QUITACAO,A,864
13967,13949,REINTEGRACAO/READMISSAO OU INDENIZACAO SUBSTITUTIVA,A,864
13968,13949,RESCISAO INDIRETA,A,864
13969,13949,SEGURO DESEMPREGO,A,864
13970,13949,VERBAS RESCISORIAS,A,864
13971,13950,FGTS - LEVANTAMENTO PARCIAL E MULTA DE 20%,A,864
13972,13950,SEGURO DESEMPREGO - IMPOSSIBILIDADE DE ACESSO,A,864
13973,13950,VERBAS RESCISORIAS,A,864
13974,13954,NULIDADE,A,864
13975,13954,OBSTATIVA,A,864
13976,13966,ACORDO - COMISSAO DE CONCILIACAO PREVIA,A,864
13977,13966,TERMO DE QUITACAO ANUAL,A,864
13978,13966,TERMO DE RESCISAO CONTRATUAL,A,864
13979,13967,ANISTIA,A,864
13980,13967,CONTRATO SUSPENSO,A,864
13981,13967,DIRIGENTE SINDICAL,A,864
13982,13967,EMPREGADO PUBLICO,A,864
13983,13967,ESTABILIDADE ACIDENTARIA,A,864
13984,13967,ESTABILIDADE DECORRENTE DE NORMA COLETIVA,A,864
13985,13967,ESTABILIDADE DO DIRIGENTE DE COOPERATIVA,A,864
13986,13967,ESTABILIDADE DO INTEGRANTE DE CCP,A,864
13987,13967,ESTABILIDADE DO REPRESENTANTE DA EMPRESA,A,864
13988,13967,GESTANTE,A,864
13989,13967,MEMBRO DE CIPA,A,864
13990,13967,DISPENSA DISCRIMINATORIA,A,864
13991,13967,OUTRAS HIPOTESES DE ESTABILIDADE,A,864
13992,13969,INDENIZACAO,A,864
13993,13969,LIBERACAO/ENTREGA DAS GUIAS,A,864
13994,13970,AVISO PREVIO,A,864
13995,13970,DECIMO TERCEIRO SALARIO PROPORCIONAL,A,864
13996,13970,FERIAS PROPORCIONAIS,A,864
13997,13970,INDENIZACAO ADICIONAL,A,864
13998,13970,MULTA DE 40% DO FGTS,A,864
13999,13970,MULTA DO ARTIGO 467 DA CLT,A,864
14000,13970,MULTA DO ARTIGO  477 DA CLT,A,864
14001,13970,SALDO DE SALARIO,A,864
14002,13994,CONTRATO DE EXPERIENCIA,A,864
14003,13994,CULPA RECIPROCA,A,864
14004,13994,INDENIZADO - EFEITOS,A,864
14005,13994,PROPORCIONAL,A,864
14006,13998,EXPURGOS INFLACIONARIOS,A,864
14007,12936,RESPONSABILIDADE CIVIL DO EMPREGADOR,A,864
14008,14007,INDENIZACAO POR DANO ESTETICO,A,864
14009,14007,INDENIZACAO POR DANO MATERIAL,A,864
14010,14007,INDENIZACAO POR DANO MORAL,A,864
14011,14007,INDENIZACAO POR DANO MORAL COLETIVO,A,864
14012,14009,ACIDENTE DE TRABALHO,A,864
14013,14009,CONSTITUICAO DE CAPITAL,A,864
14014,14009,DOENCA OCUPACIONAL,A,864
14015,14009,PENSAO VITALICIA,A,864
14016,14010,ACIDENTE DE TRABALHO,A,864
14017,14010,ANOTACAO/RETENCAO DA CTPS,A,864
14018,14010,ASSEDIO MORAL,A,864
14019,14010,ASSEDIO SEXUAL,A,864
14020,14010,ATOS DISCRIMINATORIOS,A,864
14021,14010,CONDICOES DEGRADANTES,A,864
14022,14010,CONTROLE DE CORRESPONDENCIA ELETRONICA,A,864
14023,14010,DESCONFIGURACAO DE JUSTA CAUSA,A,864
14024,14010,DOENCA OCUPACIONAL,A,864
14025,14010,FIXACAO DO QUANTUM,A,864
14026,14010,LIMITACAO DE USO DO BANHEIRO,A,864
14027,14010,LISTA SUJA,A,864
14028,14010,QUEBRA DE SIGILO BANCARIO,A,864
14029,14010,REVISTAS INTIMAS/PERTENCES,A,864
14030,14010,VALOR ARBITRADO,A,864
14031,12936,RESPONSABILIDADE CIVIL EM OUTRAS RELACOES DE TRABALHO,A,864
14032,14031,INDENIZACAO POR DANO MATERIAL,A,864
14033,14031,INDENIZACAO POR DANO MORAL,A,864
14034,12936,RESPONSABILIDADE SOLIDARIA/SUBSIDIARIA,A,864
14035,14034,CONCESSAO DE SERVICO PUBLICO,A,864
14036,14034,GRUPO ECONOMICO,A,864
14037,14034,SOCIO/ACIONISTA,A,864
14038,14034,SOCIO RETIRANTE,A,864
14039,14034,SUCESSAO DE EMPREGADORES,A,864
14040,14034,TERCEIRIZACAO/TOMADOR DE SERVICOS,A,864
14041,14039,BANCOS,A,864
14042,14040,EMPREITADA/DONO DA OBRA,A,864
14043,14040,ENTE PUBLICO,A,864
14044,14040,ISONOMIA SALARIAL,A,864
14045,14040,LICITUDE/ILICITUDE,A,864
14046,12942,PRESCRICAO,A,864
14047,14046,ACAO MERAMENTE DECLARATORIA,A,864
14048,14046,ACIDENTE DE TRABALHO,A,864
14049,14046,ALTERACAO CONTRATUAL,A,864
14050,14046,COMPLEMENTACAO DE APOSENTADORIA/PENSAO,A,864
14051,14046,COMISSOES - ALTERACAO OU SUPRESSAO,A,864
14052,14046,CONTAGEM DO PRAZO,A,864
14053,14046,CONTRIBUICOES PREVIDENCIARIAS,A,864
14054,14046,DESVIO DE FUNCAO E REENQUADRAMENTO,A,864
14055,14046,EXPURGOS INFLACIONARIOS,A,864
14056,14046,FGTS,A,864
14057,14046,INTERCORRENTE,A,864
14058,14046,INTERRUPCAO,A,864
14059,14046,REGIME JURIDICO - MUDANCA,A,864
14060,14058,ACAO AJUIZADA PELO SINDICATO COMO SUBSTITUTO PROCESSUAL,A,864
14061,14058,ACAO TRABALHISTA ARQUIVADA,A,864
14062,14058,ATO INEQUIVOCO QUE IMPORTE NO RECONHECIMENTO DO DIREITO,A,864
14063,14058,ATO JUDICIAL QUE CONSTITUA EM MORA O DEVEDOR,A,864
14064,14058,PROTESTO JUDICIAL,A,864
14065,10187,PERMUTA,I,9985
14066,7691,MORA,A,899
14067,12963,LEGITIMIDADE ATIVA E PASSIVA,A,8826
14068,8828,EXCECAO DE INCOMPETENCIA TERRITORIAL,A,8826
14069,9148,AUSENCIA DE IMPUGNACAO DA CONTA DE LIQUIDACAO/PRECLUSAO,A,8826
14070,10684,FAZENDA PUBLICA,A,8826
14071,12952,AUSENCIA INJUSTIFICADA DE TESTEMUNHA,I,8826
14072,12941,LITIGANCIA DE MA FE,A,8826
14073,13020,FAC-SIMILIE/E-MAIL,A,8826
14074,13237,HORA EXTRA/INTERVALO,A,8826
14075,13292,PREPARO,A,8826
14076,14075,CUSTAS,A,8826
14077,14075,DEPOSITO,A,8826
14078,9098,PRESSUPOSTOS INTRINSECOS,A,8826
14079,14078,DESFUNDAMENTACAO,A,8826
14080,14078,"ARTIGO 896, SS 1O - A, CLT",A,8826
14081,9098,DECISAO INTERLOCUTORIA,A,8826
14082,9098,TRANSCEDENCIA,A,8826
14083,12943,DISSIDIO COLETIVO (1.160),A,8826
14084,14083,COMUM ACORDO PARA AJUIZAMENTO,A,8826
14085,14083,GREVE,A,8826
14086,14083,NATUREZA ECONOMICA,A,8826
14087,14083,NATUREZA JURIDICA,A,8826
14088,14083,HONORARIOS ADVOCATICIOS,A,8826
14089,14083,COMUM ACORDO PARA AJUIZAMENTO,I,8826
14090,14083,COMUM ACORDO PARA AJUIZAMENTO,I,8826
14097,10949,VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER,I,287
14098,10949,CRIMES DE DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,I,287
14100,12543,(FATO ATE 10/01/2023) INJURIA PRECONCEITUOSA EM RAZAO DE RACA,A,287
14101,12543,(FATO ATE 10/01/2023) INJURIA PRECONCEITUOSA EM RAZAO DE COR,A,287
14102,12543,(FATO ATE 10/01/2023) INJURIA PRECONCEITUOSA EM RAZAO DE ETNIA,A,287
14103,12543,(FATO ATE 10/01/2023) INJURIA PRECONCEITUOSA EM RAZAO DE ORIGEM,A,287
14104,12543,CONDICAO DE PESSOA IDOSA,A,287
14105,12543,CONDICAO DE PESSOA PORTADORA DE DEFICIENCIA,A,287
14106,12543,ORIENTACAO SEXUAL,A,287
14107,12543,IDENTIDADE DE GENERO,A,287
14108,12547,(FATO ATE 10/01/2023) ANALOGO A INJURIA PRECONCEITUOSA EM RAZAO DE RACA,A,9633
14109,12547,(FATO ATE 10/0/2023) ANALOGO A INJURIA PRECONCEITUOSA EM RAZAO DE ORIGEM,A,9633
14110,12547,(FATO ATE 10/01/2023) ANALOGO A INJURIA PRECONCEITUOSA EM RAZAO DE ETNIA,A,9633
14111,12547,(FATO ATE 10/01/2023) ANALOGO A INJURIA PRECONCEITUOSA EM RAZAO DE COR,A,9633
14112,12547,CONDICAO DE PESSOA  IDOSA,A,9633
14113,12547,CONDICAO DE PESSOA PORTADORA DE DEFICIENCIA,A,9633
14114,12547,ORIENTACAO SEXUAL,A,9633
14115,12547,IDENTIDADE DE GENERO,A,9633
14116,13276,CONTRIBUICAO CONFEDERATIVA,A,864
14117,13641,ATLETA PROFISSIONAL,A,864
14118,13875,EQUIPAMENTO DE PROTECAO INDIVIDUAL - EPI,A,864
14119,13831,QUEBRA DE CAIXA,I,864
14120,14034,SUBEMPREITADA,A,864
14121,8826,MORATORIOS COMUNS,A,8826
14122,12958,TUTELA PROVISORIA DE URGENCIA,A,8826
14124,10604,QUEBRA DE SIGILO TELEMATICO,A,1209
14125,12467,PROTECAO DE DADOS PESSOAIS (LGPD),I,12467
14126,5626,ALIMENTOS GRAVIDICOS,A,899
14127,10402,CREDITO RURAL,A,9985
14128,10394,FGTS,A,9985
14129,10106,COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (CFEM),A,9985
14130,9986,SISTEMA PRISIONAL,A,9985
14131,10385,DISPENSA,A,9985
14132,10385,INEXIGIBILIDADE,A,9985
14133,10386,CONCORRENCIA,A,9985
14134,10386,TOMADA DE PRECO,A,9985
14135,10386,CONVITE,A,9985
14136,10386,CONCURSO,A,9985
14137,10386,LEILAO,A,9985
14138,10386,PREGAO,A,9985
14139,14138,PRESENCIAL,A,9985
14140,14138,ELETRONICO,A,9985
14141,10337,DESCONTOS INDEVIDOS,A,9985
14142,10338,ADICIONAL DE INATIVIDADE,A,9985
14143,10338,GRATIFICACAO DE COMPENSACAO ORGANICA,A,9985
14144,10340,AJUDA DE CUSTO,A,9985
14145,10341,SOLDO LEGAL E AJUSTADO,A,9985
14146,10337,RESTITUICAO AO ERARIO,A,9985
14147,14146,VALORES ANTECIPADOS NA TUTELA REVOGADA/CASSADA,A,9985
14148,10502,ACIDENTES,A,9985
14149,14148,EXPOSICAO A SUBSTANCIAS TOXICAS - DICLORO-DIFENIL-TRICLOROETANO (DDT/MERCURIO/OUTRAS),A,9985
14150,10502,CONCURSO PUBLICO - NOMEACAO/POSSE TARDIA,A,9985
14151,10502,CORRESPONDENCIA - ECT,A,9985
14152,10502,CORRESPONDENCIA - ECT,I,9985
14153,10502,CORRESPONDENCIA - ECT,I,9985
14154,10502,DEVOLUCAO DE CHEQUES,A,9985
14155,10502,INSCRICAO EM CADASTRO RESTRITO DE CREDITO,A,9985
14156,10502,PROTESTO INDEVIDO DE TITULOS,A,9985
14157,10502,ROUBO/LEILAO INDEVIDO DE BEM EMPENHADO,A,9985
14158,10502,SAQUE FRAUDULENTO,A,9985
14159,10502,POLITICA PUBLICA DE PRECOS,A,9985
14160,10502,POLITICA PUBLICA DE PRECOS,I,9985
14161,10502,TRAFEGO DE VEICULO COM EXCESSO DE PESO,A,9985
14162,9992,ACIDENTES,A,9985
14163,14162,EXPOSICAO A SUBSTANCIAS TOXICAS (DICLORO-DIFENIL-TRICLOROETANO (DDT / MERCURIO / OUTRAS),A,9985
14164,9992,AUSENCIA/DEFICIENCIA DE FISCALIZACAO,A,9985
14165,9992,CONCURSO PUBLICO - NOMEACAO/POSSE TARDIA,A,9985
14166,10502,AUSENCIA/DEFICIENCIA DE FISCALIZACAO,A,9985
14167,9992,CORRESPONDENCIA - ECT,A,9985
14168,9992,DEVOLUCAO DE CHEQUES,A,9985
14169,9992,INSCRICAO EM CADASTRO RESTRITIVO DE CREDITO,A,9985
14170,9992,PROTESTO INDEVIDO DE TITULOS,A,9985
14171,9992,ROUBO/LEILAO INDEVIDO DE BEM EMPENHADO,A,9985
14172,9992,SAQUE FRAUDULENTO,A,9985
14173,9992,POLITICA PUBLICA DE PRECOS,A,9985
14174,9992,TRAFEGO DE VEICULO COM EXCESSO DE PESO,A,9985
14175,9992,ASSEDIO MORAL,A,9985
14176,10075,TARIFA,A,9985
14177,12795,CIENCIA SEM FRONTEIRAS,A,12775
14178,12795,RENOVACAO DE MATRICULA - INADIMPLENCIA,A,12775
14179,12795,PERDA DE PRAZO DE MATRICULA,A,12775
14180,10255,MOLESTIA PROFISSIONAL OU DOENCA GRAVE,A,9985
14181,14180,TUBERCULOSE ATIVA,I,9985
14182,14180,ALIENACAO MENTAL,I,9985
14183,14180,ESCLEROSE MULTIPLA,I,9985
14184,14180,NEOPLASIA MALIGNA,I,9985
14185,14180,CEGUEIRA,I,9985
14186,14180,HANSENIASE,I,9985
14187,14180,CARDIOPATIA GRAVE,I,9985
14188,14180,DOENCA DE PARKINSON,I,9985
14189,14180,PARALISIA IRREVERSIVEL E INCAPACITANTE,I,9985
14190,14180,ESPONDILAORTROSE ANQUISOLANTE,I,9985
14191,14180,NEFROPATIA GRAVE,I,9985
14192,14180,MAL DE PAGET (OSTEITE DEFORMANTE),I,9985
14193,14180,SINDROME DE IMUNODEFICIENCIA ADQUIRIDA,I,9985
14194,10255,ACIDENTE EM SERVICO,A,9985
14195,10253,MAIORIDADE,A,9985
14196,10313,"INDICE DA URP - 26,05% (1989)",A,9985
14197,10313,"INDICE DA URP - 26,06% (1987)",A,9985
14198,10225,NATUREZA DO CARGO ACUMULAVEL,A,9985
14199,10225,REGIME DE DEDICACAO EXCLUSIVA,A,9985
14200,10225,LIMITE DE CARGA HORARIA - JORNADA SEMANAL,A,9985
14201,10236,PROGRESSAO FUNCIONAL COM INTERSTICIO DE DOZE MESES,A,9985
14202,9985,LEI GERAL DE PROTECAO DE DADOS (LGPD),A,9985
14203,14202,PROTECAO DE DADOS PESSOAIS,A,9985
14204,14202,PRIVACIDADE,A,9985
14205,899,LEI GERAL DE PROTECAO DE DADOS (LGPD),A,899
14206,14205,PROTECAO DE DADOS PESSOAIS,A,899
14207,14205,PRIVACIDADE,A,899
14220,11693,CONTAS-  SIMPLIFICADA,A,11428
14221,11467,FALSIFICACAO OU ALTERACAO DE DOCUMENTO PARTICULAR PARA FINS ELEITORAIS,A,11428
14222,12049,IMPUGNACAO - RECLAMACAO A ATA GERAL DE ELEICAO,A,11428
14223,12049,IMPUGNACAO - NOMEACAO DE ESCRUTINADORES/AUXILIARES REALIZADA PELO PRESIDENTE DA JUNTA,A,11428
14224,11428,REQUERIMENTO DE JUSTIFICATIVA POR AUSENCIA OU ABANDONO DOS TRABALHOS ELEITORAIS,A,11428
14225,11684,APURACAO DE INDICIOS DE IRREGULARIDADES INFORMADOS PELA ADMINISTRACAO PUBLICA,A,11428
14226,3603,CRIMES PREVISTOS NA LEI MARIA DA PENHA,A,287
14227,14226,CRIME DE DESCUMPRIMENTO DE MEDIDA PROTETIVA  DE URGENCIA,A,287
14228,9847,PREVISTOS NA LEI MARIA DA PENHA,A,9633
14229,14228,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,A,9633
14236,3692,EXERCICIO ILEGAL DE PROFISSAO OU ATIVIDADE,A,287
14237,4839,SISTEMA FINANCEIRO IMOBILIARIO,A,899
14238,10925,PRODUCAO ANTECIPADA DE PROVAS,A,1209
14239,10338,GRATIFICACAO DE CONDICAO ESPECIAL DE TRABALHO,A,9985
14240,12795,MATRICULA - AUSENCIA DE PRE-REQUISITO,A,12775
14241,10288,RESTITUICAO AO ERARIO,A,9985
14653,864,REDUCAO A CONDICAO ANALOGA A DE ESCRAVO,I,864
14654,13754,CONDICOES DEGRADANTES,A,864
14655,13754,JORNADA EXAUSTIVA,A,864
14656,13754,RESTRICAO DE LOCOMOCAO,A,864
14657,13754,TRABALHO FORCADO,A,864
14658,13754,DECORRENTE DE TRAFICO DE PESSOA,A,864
14659,3400,TRAFICO INTERNO DE PESSOA,A,287
14660,14659,REMOCAO DE ORGAO,A,287
14661,14659,SUBMISSAO A CONDICAO ANALOGA A DE ESCRAVO,A,287
14662,14659,SERVIDAO,A,287
14663,14659,ADOCAO ILEGAL,A,287
14664,14659,EXPLORACAO SEXUAL,A,287
14665,3400,TRAFICO INTERNACIONAL DE PESSOA,A,287
14666,14665,EXPLORACAO SEXUAL,A,287
14667,14665,ADOCAO ILEGAL,A,287
14668,14665,SERVIDAO,A,287
14669,14665,SUBMISSAO A CONDICAO ANALOGA A DE ESCRAVO,A,287
14670,14665,REMOCAO DE ORGAO,A,287
14672,12341,APADRINHAMENTO AFETIVO,A,9633
14673,12341,APADRINHAMENTO MATERIAL,A,9633
14674,12341,APADRINHAMENTO PRESTADOR DE SERVICO,A,9633
14675,12341,APADRINHAMENTO CULTURAL,A,9633
14679,12467,EXPLOSAO DA FABRICA DE FOGOS DE SANTO ANTONIO DE JESUS/BA,I,12467
14684,3400,PERSEGUICAO,A,287
14685,3520,ASSOCIACAO CRIMINOSA,A,287
14686,9659,PERSEGUICAO (ART. 147-A),A,9633
14687,9803,ASSOCIACAO CRIMINOSA (ART. 288),A,9633
14688,9803,CONSTITUICAO DE MILICIA PRIVADA (ART. 288-A),A,9633
14689,3520,CONSTITUICAO DE MILICIA PRIVADA,A,287
14690,3388,CONDICIONAMENTO DE ATENDIMENTO MEDICO HOSPITALAR EMERGENCIAL,A,287
14691,9648,CONDICIONAMENTO DE ATENDIMENTO MEDICO HOSPITALAR EMERGENCIAL (ART. 135-A),A,9633
14692,3415,ESTELIONATO CONTRA IDOSO,A,287
14693,9674,"ESTELIONATO CONTRA IDOSO (ART. 171, SS 4O)",A,9633
14694,10431,DPVAT,A,899
14697,3603,RACISMO,I,287
14698,3415,DANO QUALIFICADO CONTRA A ADMINISTRACAO PUBLICA,A,287
14699,9847,RACISMO,I,9633
14700,9674,"DANO QUALIFICADO CONTRA A ADMINISTRACAO PUBLICA (ART. 163, PARAGRAFO UNICO, III)",A,9633
14703,3463,REGISTRO NAO AUTORIZADO DA INTIMIDADE SEXUAL,A,287
14704,3463,PROMOCAO DE MIGRACAO ILEGAL,A,287
14705,3463,ATO OBSCENO,A,287
14706,3463,ESCRITO OU OBJETO OBSCENO,A,287
14707,10288,VALORES ANTECIPADOS NA TUTELA POSTERIORMENTE REVOGADA/CASSADA,A,9985
14708,10298,AJUDA DE CUSTO,A,9985
14709,10298,AUXILIO-MORADIA,A,9985
14710,10298,DIARIAS,A,9985
14711,10298,INDENIZACAO DE TRANSPORTE,A,9985
14712,10301,CONVERSAO EM PECUNIA,A,9985
14713,10290,GRATIFICACAO DE ESTIMULO A DOCENCIA NO MAGISTERIO SUPERIOR - GED,A,9985
14714,10290,GRATIFICACAO DE ESTIMULO A FISCALIZACAO E A ARRECADACAO DOS TRIBUTOS FEDERAIS - GEFA,A,9985
14715,10290,GRATIFICACAO DE INCREMENTO DA FISCALIZACAO E DA ARRECADACAO - GIFA,A,9985
14716,10290,GRATIFICACAO DE BIENIO (ADICIONAL BIENAL),A,9985
14717,10295,DIREITO A INCORPORACAO,A,9985
14718,10295,PORTARIA 474/87,A,9985
14719,10295,REAJUSTE,A,9985
14720,10718,FUNCAO COMISSIONADA INTEGRAL - 100%,A,9985
14721,10718,GRATIFICACAO DE ATIVIDADE EXECUTIVA - GAE,A,9985
14722,10718,GRATIFICACAO PELO DESEMPENHO DE ATIVIDADES DE APOIO - GATA,A,9985
14723,10718,GRATIFICACAO PELO DESEMPENHO DE ATIVIDADES RODOVIARIAS - GDAR,A,9985
14724,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE TECNICO-ADMINISTRATIVO EDUCACIONAL - GDAE,A,9985
14725,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE DO SEGURO SOCIAL - GDASS,A,9985
14726,10718,GRATIFICACAO DE DESEMPENHO E EFICIENCIA - GDE,A,9985
14727,10718,GRATIFICACAO ESPECIFICA DE PUBLICACAO E DIVULGACAO DA  IMPRENSA NACIONAL %U2013 GEPDIN,A,9985
14728,10718,GRATIFICACAO DE DESEMPENHO DO PLANO GERAL DE CARGOS DO PODER EXECUTIVO - GDPGPE,A,9985
14729,10718,GRATIFICACAO DE DESEMPENHO DE ATIVIDADE TECNICO-ADMINISTRATIVA E DE SUPORTE - GDPGTAS,A,9985
14731,3523,FRAUDES EM CERTAMES DE INTERESSE PUBLICO,A,287
14735,4839,"MINHA CASA, MINHA VIDA",A,899
14740,4949,PROTESTO DE CDA,A,899
14741,10307,"INDICE DE 14,23%",A,9985
14742,10307,"INDICE DE 13,23%",A,9985
14743,4949,PROTESTO DE CDA,I,899
14744,10221,PARIDADE SALARIAL,A,9985
14745,10718,GRATIFICACAO ESPECIAL DE LOCALIDADE - GEL,A,9985
14746,10718,GRATIFICACAO DE ATIVIDADE DE RISCO,A,9985
14747,10718,GRATIFICACAO POR OPERACOES ESPECIAIS - GOE,A,9985
14748,10718,"GRATIFICACAO ESPECIFICA DE ATIVIDADE DOCENTE DO ENSINO FUNDAMENTAL, MEDIO E TECNOLOGICO - GEAD",A,9985
14749,10718,"GRATIFICACAO DE DESEMPENHO DA CARREIRA DA PREVIDENCIA, DA SAUDE E DO TRABALHO - GDPST",A,9985
14750,6100,FRENTISTA,A,195
14751,6100,AGENTE CANCERIGENO,A,195
14752,6100,AGENTE AGRESSIVO - BIOLOGICO,A,195
14753,6100,AGENTE AGRESSIVO - QUIMICO,A,195
14754,6100,AGENTE AGRESSIVO - POEIRA,A,195
14755,6100,AGENTE AGRESSIVO - RUIDO,A,195
14756,6100,AGENTE AGRESSIVO - ELETRICIDADE,A,195
14757,7752,CREDITO DIRETO AO CONSUMIDOR - CDC,A,1156
