cnpj,dt_abertura,empresa_matriz,cd_cnae_principal,endereco_cep,situacao_cadastral
32256643000197,2018-12-14,True,4110700,14876010,ATIVA
18428002000141,2013-07-04,True,5620104,58600000,ATIVA
26964192000140,2017-01-26,True,4781400,32372160,ATIVA
03870455002361,2013-09-03,False,4637105,15110000,ATIVA
29549224000139,2018-01-29,True,9602501,85504110,ATIVA
46031637000146,2022-04-14,True,1091102,44700000,ATIVA
37686097000148,2020-07-10,True,4772500,93900000,ATIVA
09383839000120,2008-02-21,True,8112500,60824075,ATIVA
46024809000154,2022-04-13,True,7119704,45990313,ATIVA
39959095000100,2020-11-30,True,4712100,95890000,ATIVA
43855700000170,2021-10-13,True,4321500,85960000,ATIVA
18413253000152,2013-07-03,True,4923001,36550000,ATIVA
22559917000163,2015-05-30,True,4744002,23036150,ATIVA
30095492000107,2018-04-03,True,4930203,90230181,ATIVA
30765054000109,2018-06-22,True,8111700,32013650,ATIVA
38285914000119,2020-08-31,True,5620104,24412320,ATIVA
01611261000100,1996-12-30,True,9491000,07600000,ATIVA
19490335000163,2013-12-13,True,4221902,87070080,ATIVA
00300193000104,1994-11-16,True,8121400,02179000,ATIVA
26930692000160,2017-01-23,True,4772500,29700040,ATIVA
38320650000197,2020-09-02,True,4520001,86025140,ATIVA
41941121000115,1992-06-02,True,5620102,30285170,ATIVA
29744778782985,2012-10-17,False,9491000,68383000,ATIVA
06118221000145,2004-02-13,True,8112500,78090305,ATIVA
14645444000431,2012-10-18,False,9491000,40255041,ATIVA
40708591000170,2021-02-04,True,9602501,24751360,ATIVA
27054504000140,2017-02-07,True,9001902,13500421,ATIVA
46433351000197,2022-05-17,True,3101200,48760000,ATIVA
42463046000197,2021-06-02,True,6911701,74125080,ATIVA
38440283000165,2020-09-14,True,8219999,09550250,ATIVA
18624790000141,2013-08-06,True,5611204,08210010,ATIVA
39776225000170,2020-11-13,True,4781400,55560000,ATIVA
13234727000185,2011-02-10,True,1340599,02724050,ATIVA
07769126000174,2005-12-21,True,8219999,05077130,ATIVA
15806277000183,2011-11-07,True,9492800,77655000,ATIVA
21689647000142,2015-01-16,True,7500100,03059050,ATIVA
29974494000197,2018-03-19,True,4930201,29032700,ATIVA
21760913000186,1980-04-22,True,4930202,35502285,ATIVA
37344666000177,2020-06-07,True,4930201,49070781,ATIVA
33159276000176,2019-03-27,True,8592902,81050001,ATIVA
46894991000102,2022-06-23,True,5611203,24900105,ATIVA
31666422000124,2018-10-01,True,4930202,44250000,ATIVA
43511420000145,2021-09-14,True,7319002,21250280,ATIVA
42448957000145,2021-06-23,True,1629301,77930000,ATIVA
05948697000140,2003-10-20,True,4761002,87502000,ATIVA
87647913000182,1981-08-04,True,4615000,95700128,ATIVA
36242115000130,2020-02-04,True,4789003,70716000,ATIVA
43401247000122,2021-09-03,True,8630504,32600135,ATIVA
19881559000104,2014-03-14,True,4781400,38440132,ATIVA
46993593000135,2022-07-01,True,4789004,24350102,ATIVA
04818313000102,2001-11-29,True,4744099,35155000,ATIVA
44560085000138,2021-12-11,True,8650003,84220000,ATIVA
06084298000141,2004-01-20,True,7911200,88735000,ATIVA
46204320000164,2022-04-29,True,5620104,28083610,ATIVA
37316600000173,2020-06-03,True,4930202,25850000,ATIVA
09641011000125,2008-06-23,True,4755502,90030003,ATIVA
23474820000110,2015-10-15,True,8712300,79004341,ATIVA
18568856000123,2013-07-29,True,4781400,37860000,ATIVA
34820404000143,2019-09-10,True,6202300,04532082,ATIVA
20857838000103,2014-08-18,True,5612100,60761515,ATIVA
15597577000108,2012-05-25,True,4722901,26041051,ATIVA
19546732000100,2014-01-18,True,7319002,12053000,ATIVA
41522806000127,1993-07-02,True,8112500,64000290,ATIVA
23768890000181,2015-12-01,True,151201,18550000,ATIVA
35285700000154,2019-10-23,True,8630503,13504096,ATIVA
42571915000105,2021-07-02,True,3212400,21710422,ATIVA
03759207000132,2000-04-13,True,4729699,75800000,ATIVA
13959855000196,2011-07-18,True,4711302,68515000,ATIVA
13136985000129,2011-01-13,True,5611203,18035200,ATIVA
67178020000128,1992-07-21,True,9491000,09132400,ATIVA
31873942000108,2018-10-26,True,4744099,59010015,ATIVA
30736244000106,2018-06-19,True,8219901,08410130,ATIVA
32763314000132,2019-02-13,True,5912099,20960040,ATIVA
32768156000103,2019-01-09,True,8112500,21330350,ATIVA
17728564000148,2012-07-31,True,6319400,83260000,ATIVA
27540641000195,2017-04-17,True,5620101,69520000,ATIVA
41277785000121,2021-03-19,True,9521500,78850000,ATIVA
47959148000111,2022-09-15,True,133404,15940000,ATIVA
33116197000188,2019-03-22,True,4781400,04648002,ATIVA
25267900000120,2016-07-22,True,121101,12954070,ATIVA
46477433000133,2022-05-20,True,4321500,04849034,ATIVA
46479841000124,2022-05-20,True,5611203,90460230,ATIVA
39878108000117,2020-11-23,True,8599604,88330278,ATIVA
36231232000106,2020-02-03,True,4930201,37415750,ATIVA
22701916000101,1989-05-17,True,9312300,35367000,ATIVA
39953812000197,2020-11-30,True,8650001,86690000,ATIVA
44647199000110,2021-12-21,True,139306,15160000,ATIVA
43408807000170,2021-09-03,True,7319002,06653380,ATIVA
43499001000135,2021-09-13,True,4321500,22775210,ATIVA
43951063000136,2021-10-21,True,8630504,01310932,ATIVA
34662195000157,2019-08-26,True,5320202,83075130,ATIVA
37418875000118,2020-06-15,True,4751201,35180514,ATIVA
42294903000172,2021-06-11,True,7420001,82620110,ATIVA
44215350000140,2021-11-11,True,4530703,26321120,ATIVA
44343765000108,2021-11-23,True,4729699,11347550,ATIVA
30019308000140,2018-03-23,True,8630503,04531012,ATIVA
41174434000195,1992-09-29,True,1091102,57800000,ATIVA
43230215000101,2021-08-23,True,9602501,21371400,ATIVA
35806191000168,2019-12-17,True,9329899,29278997,ATIVA
10362734000174,2006-07-11,True,5611203,16300045,ATIVA
04245245000130,2001-01-15,True,5611203,15850000,ATIVA
09358146000188,2008-02-01,True,4120400,14860000,ATIVA
45148383000188,2022-02-03,True,4929901,22733010,ATIVA
34374601000186,2019-07-31,True,7729202,07621220,ATIVA
20541856000181,2014-07-02,True,4520002,39100000,ATIVA
36281925000103,2020-02-06,True,4530703,68625016,ATIVA
36283070000141,2020-02-06,True,161001,79560000,ATIVA
30629914000187,2018-06-06,True,7319002,31110360,ATIVA
01902751000166,1997-05-19,True,5911199,22070001,ATIVA
47235632000106,2022-07-21,True,4772500,60440661,ATIVA
00019682000184,1994-06-17,True,4613300,13184061,ATIVA
44734589000127,2022-01-04,True,7319002,29709170,ATIVA
42633795000115,2021-07-08,True,4781400,62320530,ATIVA
21766837000205,2003-06-24,False,4784900,37160000,ATIVA
11785749000108,2010-03-11,True,8630503,88701100,ATIVA
12232042000137,2010-07-15,True,4774100,79002011,ATIVA
19178016000117,2013-10-21,True,4781400,80610905,ATIVA
21883569000112,2015-02-16,True,4924800,08030560,ATIVA
13934000000100,2011-06-14,True,6911701,80220010,ATIVA
74736463000152,1994-10-24,True,4530703,97590000,ATIVA
41960994000175,2021-05-16,True,4399103,36746000,ATIVA
11983026000113,2010-05-21,True,1412601,60730145,ATIVA
37818334000187,2020-07-22,True,151201,75480000,ATIVA
47881041000106,2022-09-08,True,4771701,63360000,ATIVA
45231616000101,2022-02-10,True,8219999,74395087,ATIVA
16904587000101,2012-09-25,True,8230001,74210270,ATIVA
29804718000112,2018-02-28,True,9511800,05879450,ATIVA
56995236000160,1966-07-26,True,2949299,09672100,ATIVA
41100911000178,2021-03-04,True,4781400,38410496,ATIVA
13933839000124,2011-06-29,True,4120400,78089722,ATIVA
40751429000135,2021-02-08,True,4399199,75113390,ATIVA
21889006000131,2015-02-04,True,6470102,04794000,ATIVA
38129813000159,1993-05-10,True,5822101,77016524,ATIVA
17188708000110,2012-11-21,True,9521500,72225379,ATIVA
43669069000115,2021-09-16,True,9499500,89870000,ATIVA
44603147000141,2021-12-15,True,8219999,13483597,ATIVA
96653613000105,1993-05-11,True,2539001,09111510,ATIVA
17041051000164,2012-10-22,True,4753900,26551360,ATIVA
43203026000140,2021-08-19,True,9329899,46190000,ATIVA
47046918000135,2022-07-06,True,5229099,13175613,ATIVA
34049488000163,2019-06-27,True,4924800,44800000,ATIVA
40251335000105,2021-01-04,True,4929901,85803780,ATIVA
32882683000144,2019-02-25,True,5611203,02855090,ATIVA
16922831000150,2012-09-27,True,7733100,87270000,ATIVA
42942146000104,2021-08-01,True,8599699,73105909,ATIVA
19142605000145,2013-10-25,True,4781400,13800060,ATIVA
12738818000195,2010-10-23,True,3314707,25251285,ATIVA
42018659000115,2021-05-20,True,5811500,36036643,ATIVA
42118632000102,2021-02-12,True,8112500,18044030,ATIVA
36358103000175,2020-02-13,True,9602501,24756280,ATIVA
40865547000174,2021-02-16,True,4751201,15807277,ATIVA
22210342000179,2015-04-08,True,5611203,12960000,ATIVA
46865048000163,2022-06-22,True,4929901,21041240,ATIVA
36712879000141,2020-03-18,True,4330404,85155000,ATIVA
33715548000177,2019-05-13,True,8630503,09971620,ATIVA
47800481000183,2022-09-01,True,4923001,39815000,ATIVA
32939145000149,2019-03-04,True,2512800,87209136,ATIVA
31196626000149,2018-08-13,True,4721104,93800508,ATIVA
41809920000132,2021-05-04,True,4520007,59250000,ATIVA
42714227000149,2021-07-14,True,4330405,29118740,ATIVA
38467850000177,2020-09-15,True,9602501,29172105,ATIVA
37290399000100,2020-06-01,True,5611203,59139210,ATIVA
47778637000177,2022-08-30,True,7320300,05338000,ATIVA
70975214000169,1993-03-23,True,4771701,36420000,ATIVA
43981314000125,2021-10-22,True,4744001,63051145,ATIVA
43213522000184,2021-08-20,True,8630503,80240031,ATIVA
01073582000107,1996-03-01,True,4751201,41500300,ATIVA
08441758000339,2014-05-20,False,113000,14765000,ATIVA
41085271000174,2021-03-03,True,7020400,60192105,ATIVA
40891776000163,2021-02-18,True,4744099,29345000,ATIVA
45356496000179,2022-02-18,True,9313100,49100000,ATIVA
47061747000113,2022-07-07,True,5611203,79370000,ATIVA
17345115000110,2012-12-28,True,134200,13940000,ATIVA
37290077000153,2020-06-01,True,4772500,77006270,ATIVA
34048304000140,2019-06-27,True,4729699,72915099,ATIVA
06867465000120,2004-07-22,True,4530703,14730000,ATIVA
12807477000162,2010-11-04,True,5229002,35540000,ATIVA
43525771000105,2021-09-15,True,8219999,01155050,ATIVA
47312009000100,2022-07-27,True,8219999,05172030,ATIVA
09627727000178,2008-06-16,True,113000,18670000,ATIVA
26529273000111,2016-11-11,True,1412601,05318000,ATIVA
22913323000109,2015-07-23,True,4399103,85884000,ATIVA
24561866000130,2016-02-25,True,7112000,71200030,ATIVA
14540178000130,2011-10-27,True,2330302,85610000,ATIVA
29104179000109,2017-11-20,True,7732201,17030520,ATIVA
26465788000103,2016-11-01,True,6463800,77001382,ATIVA
11442547000163,2010-01-07,True,9602501,60325440,ATIVA
41857507000143,2021-05-07,True,4781400,05893120,ATIVA
32335664000106,2019-01-02,True,9529199,18540000,ATIVA
37290072000120,2020-06-01,True,4772500,37430000,ATIVA
84969815000173,1992-02-13,True,4722902,80250160,ATIVA
28929815000179,2017-09-26,True,4399199,82960170,ATIVA
39824544000103,2020-11-18,True,8712300,04235025,ATIVA
43216650000181,2021-08-20,True,5620102,15768000,ATIVA
43270298000162,2021-08-25,True,4781400,14171110,ATIVA
21905043000196,2015-02-20,True,5620104,13733446,ATIVA
28425211000195,2017-08-15,True,4722901,32410068,ATIVA
06062692000189,2003-10-01,True,9430800,48360000,ATIVA
35046081000145,2019-10-01,True,5611201,38770000,ATIVA
13187700000189,2011-02-01,True,4321500,41810000,ATIVA
38154461000191,2020-08-19,True,4520001,54400280,ATIVA
44783668000128,2022-01-07,True,8219999,37470000,ATIVA
46520842000175,2022-05-24,True,6821801,81110070,ATIVA
13785876000132,2011-06-09,True,4712100,65780970,ATIVA
12623754000187,2010-09-16,True,9411100,96950000,ATIVA
00308055000244,1997-08-01,False,4752100,95010060,ATIVA
43302024000108,2021-08-26,True,4782201,01007000,ATIVA
36841722000116,2020-04-01,True,4321500,06804070,ATIVA
34436610000154,2019-08-06,True,4399103,64039652,ATIVA
34359481000148,2019-07-29,True,161003,79823010,ATIVA
26708166000150,2016-12-13,True,4781400,69010130,ATIVA
32510340000159,2019-01-21,True,8592999,19840000,ATIVA
13356322000110,2011-02-24,True,4321500,02563060,ATIVA
34807816000143,2019-09-09,True,4329103,71970370,ATIVA
21532385000108,2014-11-25,True,8111700,85805160,ATIVA
09176359000199,2007-10-18,True,6810202,18025130,ATIVA
37785762000150,2020-07-20,True,4723700,39915000,ATIVA
43510936000175,2021-09-14,True,4712100,88845000,ATIVA
29474829000108,2018-01-18,True,4789004,79081180,ATIVA
46994249000160,2022-07-01,True,4744099,65964000,ATIVA
35579391000125,2019-11-21,True,2512800,89108000,ATIVA
40073773000112,2020-12-10,True,9329899,60441015,ATIVA
19504295000161,2014-01-10,True,151202,18490000,ATIVA
38234828000187,2020-08-26,True,8219999,18135310,ATIVA
46074546000198,2022-04-19,True,5229099,22021020,ATIVA
03582349000177,1999-09-20,True,4784900,23540145,ATIVA
95219440000140,1993-08-18,True,4781400,93819728,ATIVA
10711297000157,2009-02-17,True,5320201,21863425,ATIVA
47180545000190,2022-07-17,True,5620104,06654190,ATIVA
42224828000173,2021-06-07,True,4781400,05760160,ATIVA
17028940000191,2012-10-18,True,5611201,65130000,ATIVA
21591749000120,2014-12-03,True,3511501,28740000,ATIVA
36541488000101,2020-03-03,True,4755503,35745000,ATIVA
23303888000137,2015-08-14,True,7111100,09531190,ATIVA
08161562000129,2006-07-14,True,151201,15120000,ATIVA
00718237000102,1995-07-13,True,6920601,90650060,ATIVA
40449644000186,2021-01-18,True,5611203,62870000,ATIVA
43801473000109,2021-10-07,True,4511102,65064310,ATIVA
44172121000196,2021-11-09,True,4723700,11705755,ATIVA
01084667000182,1996-03-12,True,4731800,56304160,ATIVA
03325829000152,1999-08-03,True,8599604,38057500,ATIVA
08024199000108,2006-05-25,True,121101,18170000,ATIVA
14013238000166,2011-07-26,True,9602501,18205530,ATIVA
41329371000107,2021-03-23,True,3314707,54325705,ATIVA
18088332000135,2013-05-10,True,9602501,28800000,ATIVA
08533599000300,2018-10-16,False,1042200,78080500,ATIVA
11939068000157,2010-05-13,True,4755501,26551200,ATIVA
86513876000157,1994-06-01,True,8122200,38400446,ATIVA
17509232000172,2013-01-31,True,4923001,78166000,ATIVA
19539838000186,2014-01-17,True,4330404,18686280,ATIVA
26769704000117,2016-11-01,True,4120400,30350580,ATIVA
12261065000170,2010-07-21,True,1412601,31742173,ATIVA
14133579000175,2011-08-17,True,4763603,66063540,ATIVA
19979688000121,2014-03-28,True,4721103,61700000,ATIVA
35197366000187,2019-10-15,True,4781400,56460000,ATIVA
33865975000131,2019-06-07,True,5229099,34515732,ATIVA
14879088000178,2012-01-06,True,5611201,78550288,ATIVA
22954575000186,2015-07-29,True,4781400,29104231,ATIVA
08212091000130,2006-07-04,True,4930202,95985000,ATIVA
41619721000161,2021-04-19,True,5320201,74683500,ATIVA
05557148000145,2003-03-07,True,9430800,35700537,ATIVA
30627114000127,2018-06-05,True,9602501,23540135,ATIVA
28353475000180,2017-08-07,True,4399103,41920180,ATIVA
03023972000190,1999-02-04,True,9430800,63630970,ATIVA
27046049000131,2017-02-07,True,8630503,14020590,ATIVA
30818500000104,2018-06-29,True,4930201,31655390,ATIVA
16679786000155,2012-08-10,True,4789004,76868000,ATIVA
47724879000188,2022-08-25,True,4783101,08574150,ATIVA
05565154000144,2003-03-10,True,7319002,22790147,ATIVA
04263771000122,2001-01-19,True,9411100,03065050,ATIVA
43790513000156,2021-10-06,True,9001902,07174480,ATIVA
43787868000196,2021-10-06,True,1359600,35053720,ATIVA
45923031000152,2022-04-06,True,8599604,54762330,ATIVA
23387328000370,2018-05-25,False,113000,13630970,ATIVA
33062064000176,2019-03-18,True,9602501,26022580,ATIVA
14160893000147,2011-08-15,True,4644301,55004241,ATIVA
90354283000162,1985-07-18,True,4789099,92320700,ATIVA
42629084000177,2021-07-07,True,5620104,09450000,ATIVA
47121997000100,2022-07-12,True,4751201,89165323,ATIVA
39344670000160,2020-10-07,True,4712100,63051040,ATIVA
37681005000137,2020-07-10,True,4781400,68927396,ATIVA
37774487000170,2020-07-18,True,4541206,60340495,ATIVA
41989306000108,2021-05-18,True,5620104,81920320,ATIVA
08218534000109,2006-07-05,True,4751201,46140000,ATIVA
36228384000141,2019-09-11,True,9492800,76343000,ATIVA
08559785000491,2011-12-29,False,151201,17730000,ATIVA
13974544000104,2011-07-19,True,9602501,05857380,ATIVA
21197640000103,2014-10-09,True,6622300,04674225,ATIVA
40751218000100,2021-02-08,True,4789001,84035300,ATIVA
09555539000181,2008-02-25,True,4712100,39650000,ATIVA
41087304000115,2021-03-04,True,6190601,22775024,ATIVA
32375568000183,2019-01-07,True,4744099,39404145,ATIVA
17122313000115,2012-11-06,True,6810202,38400072,ATIVA
26145388000102,2016-09-12,True,7319003,76940000,ATIVA
17712119000190,2013-03-01,True,6190601,08410070,ATIVA
39676996000195,2020-11-05,True,7319002,78573000,ATIVA
31834191000110,2018-10-23,True,5611201,02045000,ATIVA
20120305000144,2014-04-23,True,9602501,31255550,ATIVA
36654602000100,2020-03-12,True,1340599,59575000,ATIVA
47917493000192,2022-09-12,True,8532500,58500000,ATIVA
17751079000195,2013-03-08,True,2542000,86420000,ATIVA
31152633000149,2018-08-08,True,6810201,89070000,ATIVA
46476506000172,2022-05-20,True,5620104,88350729,ATIVA
91965608000106,1987-10-13,True,4712100,90830240,ATIVA
08333063000171,2006-09-28,True,4781400,36026500,ATIVA
30962384000194,2018-07-18,True,4771704,29500000,ATIVA
34097952000197,2019-07-02,True,4322303,08663080,ATIVA
10999917000103,2009-07-23,True,7911200,49082170,ATIVA
46745888000192,2022-06-10,True,4712100,36572258,ATIVA
43500013000132,2021-09-13,True,6911701,88865000,ATIVA
47623548000151,2022-08-18,True,4723700,81315160,ATIVA
37413149000102,2020-03-20,True,9491000,07718055,ATIVA
35276333000122,2019-10-22,True,4399103,28200000,ATIVA
44431391000174,2021-11-30,True,4520001,87140000,ATIVA
28932197000116,2017-10-25,True,8592999,14025620,ATIVA
47584874000105,2022-08-16,True,9609208,13186674,ATIVA
26062281000109,1989-09-01,True,5611204,36240000,ATIVA
08330725000150,2006-10-03,True,151201,17440000,ATIVA
35124307000189,2019-10-08,True,4713002,01514000,ATIVA
28937330000127,2017-10-25,True,4399103,93608650,ATIVA
38239994000176,2020-08-27,True,5819100,03895030,ATIVA
17110071000140,2012-11-05,True,1629301,13503517,ATIVA
08465381000358,2006-12-04,False,113000,13190000,ATIVA
45091736000150,2022-01-31,True,4930201,25650170,ATIVA
28879886000104,2017-10-18,True,9602502,83810000,ATIVA
41721527000192,2021-04-27,True,8219901,35400000,ATIVA
01088613000195,1996-03-13,True,4530703,98787008,ATIVA
08149250000108,2006-06-22,True,4724500,83833477,ATIVA
39239968000100,2020-09-29,True,8720499,29938310,ATIVA
22772948000106,2015-07-02,True,151201,18480000,ATIVA
48133632000150,2022-09-29,True,4321500,18702250,ATIVA
37618575000182,2020-07-05,True,5612100,26327110,ATIVA
48167110000179,2022-10-03,True,161003,45112000,ATIVA
22402876000105,2015-05-07,True,119903,18170000,ATIVA
37737458000138,2020-07-15,True,1359600,29705300,ATIVA
06172626000161,2004-03-29,True,4120400,49035530,ATIVA
32676391000155,2019-02-06,True,4783102,59275000,ATIVA
45951260000180,2022-04-07,True,4930204,15825000,ATIVA
05643934000165,2003-05-12,True,6622300,03145010,ATIVA
43121614000134,2021-08-13,True,8230001,31570470,ATIVA
34398737000126,2019-08-01,True,8219999,06186190,ATIVA
19765809000132,1981-02-19,True,6912500,36700052,ATIVA
22005063000173,2015-03-09,True,4930202,15132014,ATIVA
10590781000175,2009-01-23,True,8130300,89260460,ATIVA
46367250000165,2022-05-12,True,4930202,02809150,ATIVA
43862724000157,2021-10-13,True,4721102,03007040,ATIVA
37407299000103,2020-06-15,True,9602501,41235015,ATIVA
33680675000188,2019-05-21,True,5611203,87710130,ATIVA
31882995000195,2018-10-29,True,7319003,85855320,ATIVA
23555177000150,2015-10-27,True,4752100,25010002,ATIVA
46419306000188,2022-05-17,True,4120400,14210000,ATIVA
00524133000167,1995-03-16,True,2063100,07756590,ATIVA
81433765000117,1989-07-10,True,4691500,85806728,ATIVA
